ID_Venda;Data;ID_Produto;ID_Cliente;Qtd
13490;2023-04-30 00:00:00; P-007 ;61;2
13491;2023-06-24 00:00:00;P-004;22;3
13492;2023-01-23 00:00:00;P-018;50;3
13493;01/08/2023; P-005 ;16;1
13494;2023-08-23 00:00:00;P-016;28;4
13495;2023-01-13 00:00:00; P-014 ;92;4
13496;2023-04-11 00:00:00;P-019;86;1
13497;2023-01-24 00:00:00;P-014;70;4
13498;2023-12-30 00:00:00;P-009;89;2
13499;2023-01-11 00:00:00;P-006;42;3
13500;2023-09-30 00:00:00;P-017;66;1
13501;2023-10-08 00:00:00;P-019;71;4
13502;2023-04-04 00:00:00; P-012 ;81;2
13503;2023-07-20 00:00:00; P-004 ;35;2
13504;2023-01-21 00:00:00;P-016;20;4
13505;2023-12-06 00:00:00;P-011;2;4
13506;2023-07-30 00:00:00;P-004;7;1
13507;2023-05-20 00:00:00;P-017;96;4
13508;2023-10-20 00:00:00;P-008;49;1
13509;2023-10-25 00:00:00; P-014 ;83;3
13510;2023-04-11 00:00:00;P-002;76;2
13511;2023-10-31 00:00:00;P-011;9;1
13512;2023-12-25 00:00:00;P-011;27;2
13513;2023-01-28 00:00:00;P-006;78;3
13514;2023-02-10 00:00:00;P-014;2;4
13515;2023-12-21 00:00:00;P-010;85;1
13516;2023-10-30 00:00:00;P-008;68;4
13517;2023-05-26 00:00:00;P-007;60;2
13518;2023-09-13 00:00:00;P-008;85;1
13519;2023-08-15 00:00:00;P-008;86;3
13520;24/08/2023;P-002;49;3
13521;27/12/2023;P-016;2;4
13522;13/01/2023;P-009;17;3
13523;29/07/2023;P-013;83;3
13524;2023-08-17 00:00:00;P-012;88;4
13525;2023-04-10 00:00:00; P-017 ;20;4
13526;2023-01-31 00:00:00; P-002 ;76;1
13527;2023-01-16 00:00:00;P-013;89;1
13528;2023-05-17 00:00:00; P-001 ;87;4
13529;2023-11-25 00:00:00; P-019 ;98;2
13530;2023-06-15 00:00:00;P-011;32;2
13531;2023-11-06 00:00:00;P-005;51;1
13532;10/04/2023;P-001;88;1
13533;19/04/2023;P-020;42;4
13534;2023-12-09 00:00:00;P-013;63;2
13535;2023-06-22 00:00:00;P-008;89;4
13536;2023-08-25 00:00:00;P-006;61;1
13537;11/06/2023;P-017;62;3
13538;2023-08-04 00:00:00;P-012;3;3
13539;2023-09-21 00:00:00;P-001;89;3
13540;20/09/2023;P-003;92;4
13541;2023-10-19 00:00:00; P-014 ;76;2
13542;2023-10-01 00:00:00;P-008;26;1
13543;2023-01-03 00:00:00;P-011;48;2
13544;2023-01-28 00:00:00;P-014;8;2
13545;2023-11-22 00:00:00;P-008;5;1
13546;2023-05-29 00:00:00;P-003;11;2
13547;2023-01-28 00:00:00;P-007;42;3
13548;2023-11-06 00:00:00;P-019;99;1
13549;06/03/2023;P-004;91;3
13550;22/12/2023;P-016;41;4
13551;2023-01-21 00:00:00; P-013 ;19;3
13552;2023-09-09 00:00:00;P-020;48;4
13553;23/08/2023; P-019 ;53;4
13554;15/08/2023;P-005;55;1
13555;13/01/2023;P-005;61;3
13556;2023-11-09 00:00:00;P-020;32;3
13557;18/02/2023;P-004;46;3
13558;2023-04-28 00:00:00;P-002;92;1
13559;2023-02-23 00:00:00;P-013;36;4
13560;2023-05-18 00:00:00;P-016;18;4
13561;2023-02-22 00:00:00;P-002;74;4
13562;2023-02-13 00:00:00;P-019;96;1
13563;2023-10-30 00:00:00;P-017;18;1
13564;22/02/2023;P-005;12;2
13565;2023-03-15 00:00:00;P-018;72;3
13566;2023-02-15 00:00:00; P-018 ;97;4
13567;2023-01-13 00:00:00;P-008;46;2
13568;2023-06-14 00:00:00;P-015;55;2
13569;2023-04-12 00:00:00;P-013;38;3
13570;07/10/2023;P-013;78;1
13571;15/09/2023;P-016;2;2
13572;2023-12-03 00:00:00;P-020;9;1
13573;2023-12-22 00:00:00;P-013;5;1
13574;2023-05-18 00:00:00; P-020 ;98;3
13575;2023-06-12 00:00:00;P-002;19;2
13576;2023-04-21 00:00:00;P-003;71;4
13577;12/04/2023;P-015;39;2
13578;17/01/2023;P-019;42;4
13579;25/09/2023;P-013;17;4
13580;2023-07-01 00:00:00;P-005;63;1
13581;2023-01-24 00:00:00;P-006;90;4
13582;2023-01-29 00:00:00;P-014;46;3
13583;2023-06-20 00:00:00;P-004;91;2
13584;2023-08-16 00:00:00;P-019;92;1
13585;2023-07-07 00:00:00;P-007;20;1
13586;12/12/2023;P-004;70;4
13587;2023-08-18 00:00:00;P-002;8;1
13588;17/11/2023;P-007;96;3
13589;2023-12-06 00:00:00; P-003 ;19;3
13590;29/04/2023;P-015;32;1
13591;05/06/2023;P-001;19;1
13592;2023-09-29 00:00:00; P-002 ;24;3
13593;24/06/2023;P-010;24;4
13594;14/04/2023; P-016 ;56;1
13595;02/04/2023; P-015 ;81;4
13596;05/07/2023;P-015;18;1
13597;2023-10-10 00:00:00; P-014 ;12;3
13598;2023-06-30 00:00:00;P-014;41;1
13599;2023-06-19 00:00:00;P-006;87;1
13600;06/07/2023;P-014;48;1
13601;24/06/2023;P-017;82;3
13602;2023-08-10 00:00:00;P-018;64;3
13603;21/08/2023;P-020;16;3
13604;2023-06-11 00:00:00;P-019;80;2
13605;14/05/2023;P-017;100;2
13606;2023-08-12 00:00:00;P-016;23;2
13607;2023-06-02 00:00:00; P-008 ;86;2
13608;02/02/2023;P-007;39;3
13609;2023-02-24 00:00:00;P-020;33;1
13610;07/01/2023;P-012;24;3
13611;2023-09-01 00:00:00; P-009 ;61;2
13612;09/11/2023;P-014;55;4
13613;2023-05-06 00:00:00;P-020;61;4
13614;12/01/2023;P-001;84;3
13615;2023-01-16 00:00:00; P-010 ;97;1
13616;2023-07-27 00:00:00; P-017 ;95;2
13617;12/02/2023;P-017;40;1
13618;2023-05-15 00:00:00;P-017;58;1
13619;16/08/2023; P-004 ;72;1
13620;2023-04-21 00:00:00;P-017;74;2
13621;03/11/2023;P-018;1;3
13622;2023-06-09 00:00:00;P-020;85;2
13623;2023-11-27 00:00:00;P-002;25;2
13624;2023-09-21 00:00:00;P-008;96;3
13625;2023-08-13 00:00:00;P-013;53;3
13626;2023-08-05 00:00:00;P-020;61;3
13627;2023-02-14 00:00:00;P-015;46;4
13628;2023-08-02 00:00:00;P-020;74;4
13629;2023-02-28 00:00:00;P-009;60;3
13630;2023-05-12 00:00:00;P-003;51;1
13631;2023-04-14 00:00:00;P-003;73;4
13632;2023-07-14 00:00:00;P-002;84;2
13633;2023-06-06 00:00:00;P-001;48;2
13634;2023-04-08 00:00:00;P-014;84;4
13635;14/08/2023;P-017;40;2
13636;2023-07-24 00:00:00;P-013;7;3
13637;20/03/2023;P-019;75;2
13638;04/05/2023;P-015;85;4
13639;2023-08-06 00:00:00;P-014;19;1
13640;2023-01-04 00:00:00;P-002;15;2
13641;2023-03-31 00:00:00;P-007;70;2
13642;2023-04-14 00:00:00; P-017 ;61;1
13643;2023-04-29 00:00:00; P-018 ;56;4
13644;2023-05-13 00:00:00; P-006 ;10;1
13645;2023-11-08 00:00:00;P-008;46;2
13646;2023-04-06 00:00:00;P-002;80;4
13647;2023-11-27 00:00:00; P-001 ;75;3
13648;2023-05-23 00:00:00;P-016;57;4
13649;15/10/2023;P-007;35;4
13650;2023-01-28 00:00:00;P-011;72;3
13651;05/10/2023; P-015 ;92;4
13652;2023-08-21 00:00:00; P-013 ;3;2
13653;17/01/2023;P-002;66;2
13654;2023-02-28 00:00:00;P-014;53;2
13655;2023-03-31 00:00:00;P-006;78;2
13656;2023-07-18 00:00:00;P-009;52;3
13657;2023-12-28 00:00:00; P-007 ;93;2
13658;26/01/2023;P-018;53;4
13659;25/01/2023; P-009 ;54;1
13660;2023-10-28 00:00:00;P-004;47;3
13661;2023-12-05 00:00:00;P-009;3;3
13662;24/09/2023;P-004;65;1
13663;30/06/2023;P-012;15;2
13664;2023-12-26 00:00:00;P-004;84;2
13665;2023-03-09 00:00:00;P-020;86;4
13666;2023-12-17 00:00:00; P-014 ;34;2
13667;17/11/2023;P-007;50;2
13668;2023-02-18 00:00:00;P-013;33;4
13669;2023-06-24 00:00:00;P-008;73;2
13670;21/02/2023; P-005 ;3;1
13671;12/04/2023;P-012;2;2
13672;2023-08-04 00:00:00;P-013;4;1
13673;2023-07-07 00:00:00;P-020;16;1
13674;2023-02-26 00:00:00; P-014 ;54;1
13675;2023-02-16 00:00:00;P-018;33;2
13676;2023-06-08 00:00:00; P-020 ;9;2
13677;2023-06-23 00:00:00;P-004;57;3
13678;30/08/2023;P-018;40;4
13679;2023-10-09 00:00:00;P-007;52;4
13680;2023-08-29 00:00:00;P-015;82;3
13681;2023-01-05 00:00:00;P-006;16;1
13682;2023-03-25 00:00:00; P-016 ;8;4
13683;2023-11-04 00:00:00;P-020;87;3
13684;2023-12-27 00:00:00;P-008;60;1
13685;2023-09-05 00:00:00;P-016;36;3
13686;2023-02-23 00:00:00;P-016;3;2
13687;10/06/2023;P-003;15;2
13688;2023-08-14 00:00:00;P-017;97;1
13689;2023-01-15 00:00:00; P-009 ;82;1
13690;12/08/2023;P-003;23;2
13691;2023-03-02 00:00:00;P-020;3;4
13692;2023-05-02 00:00:00;P-007;30;4
13693;2023-10-04 00:00:00;P-018;45;2
13694;2023-02-15 00:00:00;P-012;17;4
13695;21/10/2023; P-019 ;58;2
13696;03/03/2023;P-016;58;3
13697;2023-03-27 00:00:00;P-017;96;3
13698;2023-07-29 00:00:00;P-020;57;3
13699;2023-03-19 00:00:00;P-015;7;4
13700;21/07/2023;P-001;39;3
13701;2023-10-29 00:00:00;P-002;78;1
13702;2023-08-11 00:00:00;P-008;58;1
13703;2023-08-10 00:00:00;P-002;56;3
13704;2023-01-03 00:00:00;P-019;15;1
13705;06/01/2023;P-009;44;3
13706;2023-04-03 00:00:00;P-009;12;3
13707;08/01/2023;P-013;8;2
13708;2023-08-23 00:00:00;P-006;80;3
13709;2023-04-18 00:00:00; P-015 ;41;1
13710;10/06/2023;P-019;34;4
13711;28/07/2023;P-015;46;3
13712;2023-08-28 00:00:00;P-018;88;2
13713;2023-11-27 00:00:00;P-007;29;1
13714;29/11/2023;P-011;16;2
13715;2023-02-19 00:00:00;P-008;5;3
13716;2023-01-11 00:00:00;P-006;5;3
13717;17/12/2023;P-008;30;3
13718;05/06/2023;P-002;50;3
13719;2023-03-11 00:00:00;P-019;5;1
13720;2023-06-18 00:00:00;P-016;13;4
13721;2023-09-29 00:00:00;P-007;99;3
13722;2023-03-09 00:00:00;P-010;49;2
13723;2023-12-21 00:00:00; P-012 ;89;1
13724;2023-09-09 00:00:00;P-017;50;1
13725;17/02/2023;P-007;14;1
13726;2023-07-03 00:00:00;P-008;46;2
13727;16/11/2023; P-007 ;90;4
13728;2023-07-06 00:00:00;P-004;82;2
13729;2023-03-31 00:00:00;P-003;84;2
13730;2023-11-28 00:00:00; P-019 ;34;2
13731;19/05/2023; P-015 ;71;3
13732;23/12/2023;P-004;47;3
13733;2023-03-30 00:00:00;P-009;60;2
13734;2023-10-01 00:00:00;P-013;74;2
13735;2023-01-19 00:00:00; P-018 ;79;3
13736;07/11/2023;P-016;81;3
13737;2023-12-24 00:00:00;P-001;11;4
13738;2023-06-03 00:00:00;P-004;98;2
13739;2023-09-17 00:00:00;P-018;91;1
13740;2023-04-18 00:00:00;P-008;85;4
13741;2023-10-12 00:00:00;P-020;95;1
13742;28/02/2023;P-016;50;4
13743;2023-05-05 00:00:00;P-011;4;2
13744;2023-12-20 00:00:00;P-020;41;1
13745;2023-09-30 00:00:00; P-019 ;59;3
13746;17/04/2023; P-019 ;60;4
13747;2023-10-26 00:00:00;P-018;81;1
13748;2023-09-02 00:00:00;P-019;62;4
13749;2023-12-02 00:00:00; P-011 ;84;2
13750;04/09/2023;P-003;25;1
13751;2023-01-08 00:00:00; P-008 ;87;1
13752;21/05/2023;P-020;79;1
13753;2023-12-28 00:00:00;P-019;33;4
13754;2023-01-08 00:00:00;P-010;19;3
13755;18/12/2023; P-016 ;57;3
13756;04/04/2023;P-005;15;3
13757;17/11/2023;P-020;41;2
13758;2023-02-08 00:00:00;P-009;69;1
13759;22/03/2023;P-008;80;3
13760;2023-07-06 00:00:00;P-011;60;3
13761;2023-03-25 00:00:00;P-016;96;1
13762;2023-03-29 00:00:00;P-007;22;2
13763;30/08/2023;P-015;43;4
13764;08/12/2023;P-020;32;4
13765;2023-04-03 00:00:00; P-017 ;13;4
13766;27/03/2023; P-006 ;38;1
13767;2023-02-13 00:00:00; P-015 ;26;2
13768;2023-05-17 00:00:00;P-008;81;1
13769;15/03/2023; P-007 ;5;4
13770;2023-02-05 00:00:00;P-002;49;3
13771;2023-04-11 00:00:00;P-013;97;3
13772;2023-06-05 00:00:00;P-006;91;3
13773;2023-09-12 00:00:00;P-005;5;4
13774;2023-06-20 00:00:00; P-020 ;71;2
13775;2023-08-04 00:00:00;P-001;48;4
13776;19/06/2023;P-018;18;1
13777;2023-09-09 00:00:00;P-015;95;2
13778;2023-12-26 00:00:00; P-010 ;6;3
13779;2023-11-18 00:00:00;P-003;66;2
13780;24/02/2023;P-005;77;2
13781;01/04/2023;P-013;42;4
13782;2023-10-05 00:00:00;P-008;52;2
13783;2023-04-11 00:00:00; P-002 ;11;4
13784;2023-06-04 00:00:00;P-009;26;1
13785;2023-12-15 00:00:00;P-017;21;2
13786;2023-12-30 00:00:00;P-018;66;2
13787;2023-05-21 00:00:00;P-013;40;2
13788;22/06/2023;P-001;56;3
13789;2023-01-10 00:00:00;P-012;51;4
13790;16/08/2023;P-020;20;4
13791;2023-09-22 00:00:00;P-020;81;3
13792;2023-09-05 00:00:00;P-005;80;4
13793;2023-09-04 00:00:00;P-008;57;1
13794;2023-06-04 00:00:00;P-015;5;3
13795;03/02/2023; P-003 ;14;4
13796;09/05/2023;P-006;24;1
13797;09/06/2023;P-013;68;4
13798;2023-03-30 00:00:00;P-012;52;3
13799;2023-04-03 00:00:00;P-019;48;4
13800;23/11/2023;P-018;88;1
13801;2023-08-29 00:00:00;P-001;47;1
13802;2023-11-19 00:00:00;P-007;60;1
13803;2023-04-27 00:00:00;P-012;73;4
13804;2023-04-04 00:00:00;P-010;3;3
13805;2023-06-12 00:00:00;P-012;9;4
13806;2023-04-09 00:00:00;P-011;82;2
13807;23/04/2023;P-004;100;3
13808;2023-12-25 00:00:00;P-019;83;2
13809;2023-04-01 00:00:00;P-006;24;4
13810;12/12/2023;P-009;4;3
13811;25/07/2023;P-020;9;2
13812;2023-01-17 00:00:00;P-010;97;4
13813;01/10/2023;P-005;1;3
13814;2023-06-22 00:00:00; P-013 ;35;1
13815;26/04/2023;P-009;74;1
13816;2023-12-15 00:00:00; P-002 ;12;1
13817;2023-06-30 00:00:00;P-018;18;2
13818;01/04/2023;P-001;78;2
13819;2023-03-23 00:00:00;P-012;10;4
13820;2023-11-20 00:00:00;P-010;74;1
13821;2023-04-24 00:00:00;P-002;18;2
13822;14/09/2023;P-009;24;1
13823;2023-02-27 00:00:00;P-002;1;4
13824;03/06/2023; P-014 ;94;3
13825;2023-12-31 00:00:00; P-011 ;79;2
13826;2023-04-26 00:00:00;P-011;72;2
13827;09/12/2023; P-017 ;99;3
13828;23/09/2023; P-004 ;82;2
13829;2023-11-11 00:00:00;P-013;16;4
13830;2023-07-22 00:00:00; P-007 ;85;2
13831;2023-02-10 00:00:00;P-016;15;2
13832;2023-04-15 00:00:00;P-001;62;3
13833;12/07/2023;P-013;5;4
13834;2023-10-05 00:00:00;P-001;45;1
13835;2023-12-20 00:00:00; P-011 ;52;1
13836;2023-08-25 00:00:00; P-006 ;71;3
13837;09/08/2023;P-020;7;4
13838;2023-03-09 00:00:00;P-003;27;3
13839;2023-07-16 00:00:00;P-012;89;3
13840;2023-09-13 00:00:00;P-005;86;1
13841;2023-05-19 00:00:00;P-009;13;4
13842;2023-11-08 00:00:00; P-012 ;17;4
13843;2023-05-29 00:00:00;P-010;44;3
13844;2023-04-09 00:00:00;P-019;13;1
13845;2023-03-17 00:00:00;P-005;90;4
13846;2023-10-09 00:00:00;P-005;73;3
13847;2023-04-19 00:00:00;P-009;5;2
13848;2023-07-07 00:00:00;P-020;33;1
13849;2023-07-18 00:00:00; P-017 ;4;4
13850;2023-10-30 00:00:00;P-010;92;4
13851;2023-11-23 00:00:00;P-001;26;4
13852;2023-06-03 00:00:00; P-016 ;68;1
13853;2023-02-09 00:00:00;P-015;16;3
13854;2023-05-13 00:00:00;P-017;22;2
13855;2023-05-12 00:00:00;P-020;36;4
13856;2023-10-06 00:00:00;P-013;58;1
13857;2023-12-28 00:00:00; P-001 ;55;4
13858;2023-03-25 00:00:00;P-008;35;3
13859;2023-08-30 00:00:00;P-005;25;2
13860;2023-04-26 00:00:00;P-006;72;4
13861;2023-04-19 00:00:00;P-020;81;1
13862;2023-08-09 00:00:00;P-014;61;3
13863;2023-02-10 00:00:00; P-011 ;18;2
13864;27/05/2023;P-006;58;1
13865;22/04/2023;P-011;76;4
13866;13/04/2023;P-013;57;1
13867;2023-02-15 00:00:00;P-012;97;2
13868;2023-11-20 00:00:00;P-002;87;3
13869;2023-09-28 00:00:00;P-003;63;3
13870;2023-07-14 00:00:00;P-004;12;4
13871;07/10/2023;P-017;11;4
13872;2023-10-10 00:00:00;P-006;13;4
13873;2023-02-09 00:00:00;P-007;35;4
13874;2023-07-08 00:00:00;P-015;27;2
13875;13/06/2023; P-011 ;89;4
13876;2023-01-24 00:00:00;P-003;67;1
13877;24/01/2023;P-006;89;2
13878;04/01/2023;P-002;45;2
13879;19/11/2023;P-014;74;4
13880;2023-10-17 00:00:00;P-009;81;2
13881;2023-06-30 00:00:00;P-018;67;1
13882;05/09/2023;P-019;22;2
13883;26/04/2023;P-012;78;2
13884;2023-10-06 00:00:00;P-013;91;1
13885;2023-12-31 00:00:00;P-012;42;1
13886;2023-03-10 00:00:00;P-012;20;2
13887;17/12/2023;P-018;48;3
13888;2023-09-11 00:00:00;P-009;18;2
13889;30/06/2023;P-017;77;1
13890;14/11/2023;P-016;70;1
13891;18/06/2023; P-017 ;74;1
13892;09/11/2023;P-008;93;3
13893;2023-09-06 00:00:00;P-011;6;1
13894;2023-07-07 00:00:00;P-002;39;4
13895;2023-02-23 00:00:00;P-008;11;4
13896;2023-11-22 00:00:00;P-012;25;3
13897;2023-12-23 00:00:00; P-001 ;94;1
13898;2023-11-09 00:00:00;P-013;55;1
13899;18/05/2023;P-017;84;4
13900;2023-06-17 00:00:00;P-014;58;4
13901;2023-04-13 00:00:00;P-014;37;2
13902;26/03/2023;P-016;16;3
13903;13/11/2023;P-017;95;2
13904;2023-07-31 00:00:00;P-006;93;3
13905;03/01/2023;P-007;70;1
13906;2023-06-28 00:00:00;P-001;93;1
13907;2023-12-08 00:00:00;P-015;96;3
13908;30/10/2023; P-020 ;73;2
13909;2023-11-28 00:00:00;P-018;37;4
13910;07/02/2023;P-013;53;3
13911;27/08/2023;P-002;87;3
13912;18/06/2023;P-019;16;3
13913;09/12/2023;P-015;18;1
13914;2023-11-10 00:00:00;P-012;19;3
13915;02/11/2023;P-015;44;1
13916;2023-01-30 00:00:00;P-018;2;4
13917;09/07/2023;P-014;58;4
13918;2023-12-23 00:00:00;P-006;10;2
13919;2023-01-25 00:00:00;P-012;76;1
13920;22/04/2023;P-020;46;4
13921;2023-07-25 00:00:00;P-006;82;4
13922;2023-07-04 00:00:00; P-009 ;19;2
13923;2023-02-16 00:00:00; P-004 ;38;2
13924;2023-08-16 00:00:00;P-017;37;2
13925;2023-02-08 00:00:00; P-002 ;91;1
13926;2023-01-16 00:00:00; P-016 ;78;3
13927;2023-01-22 00:00:00;P-014;45;1
13928;2023-08-01 00:00:00;P-008;34;2
13929;2023-11-06 00:00:00;P-014;2;3
13930;2023-05-29 00:00:00;P-002;44;4
13931;2023-08-29 00:00:00;P-016;97;1
13932;2023-09-29 00:00:00;P-004;83;2
13933;2023-02-28 00:00:00;P-001;27;2
13934;14/10/2023; P-020 ;48;3
13935;2023-07-21 00:00:00;P-014;94;1
13936;2023-02-01 00:00:00;P-008;7;4
13937;2023-06-11 00:00:00;P-003;27;4
13938;2023-09-12 00:00:00;P-005;85;3
13939;2023-09-11 00:00:00;P-006;71;3
13940;2023-01-09 00:00:00;P-008;89;4
13941;2023-05-19 00:00:00;P-006;18;3
13942;10/01/2023;P-006;33;3
13943;2023-08-02 00:00:00; P-004 ;33;1
13944;30/09/2023;P-007;96;3
13945;20/11/2023;P-019;25;2
13946;2023-02-17 00:00:00;P-007;14;2
13947;21/04/2023;P-003;38;2
13948;02/06/2023;P-008;38;3
13949;2023-05-03 00:00:00;P-001;4;4
13950;2023-12-23 00:00:00; P-001 ;62;2
13951;2023-04-12 00:00:00;P-014;82;1
13952;29/08/2023;P-006;10;3
13953;2023-11-17 00:00:00;P-010;35;4
13954;2023-07-10 00:00:00;P-014;99;4
13955;2023-08-05 00:00:00;P-004;23;3
13956;20/02/2023;P-006;89;3
13957;2023-10-19 00:00:00; P-016 ;65;1
13958;2023-03-22 00:00:00; P-001 ;82;3
13959;2023-03-29 00:00:00; P-006 ;79;3
13960;2023-07-13 00:00:00; P-009 ;25;4
13961;2023-04-14 00:00:00;P-015;96;2
13962;28/09/2023;P-012;53;2
13963;06/04/2023;P-003;84;4
13964;2023-07-17 00:00:00; P-011 ;17;3
13965;2023-01-01 00:00:00;P-015;57;1
13966;16/06/2023;P-003;75;2
13967;2023-05-06 00:00:00; P-014 ;77;3
13968;2023-11-09 00:00:00;P-002;89;2
13969;2023-03-22 00:00:00;P-004;20;4
13970;08/09/2023;P-019;25;2
13971;2023-06-18 00:00:00;P-012;42;4
13972;2023-03-14 00:00:00;P-002;45;4
13973;21/05/2023;P-017;31;4
13974;11/03/2023;P-003;65;1
13975;2023-09-19 00:00:00;P-010;52;3
13976;2023-12-06 00:00:00; P-016 ;80;4
13977;2023-11-04 00:00:00;P-009;92;4
13978;02/09/2023;P-011;21;2
13979;2023-01-03 00:00:00;P-015;30;3
13980;2023-12-03 00:00:00;P-003;3;1
13981;2023-03-04 00:00:00;P-016;98;1
13982;2023-02-18 00:00:00;P-012;70;2
13983;2023-03-17 00:00:00;P-005;43;1
13984;24/06/2023;P-007;29;2
13985;2023-04-19 00:00:00;P-009;3;3
13986;2023-07-02 00:00:00;P-018;58;2
13987;2023-07-11 00:00:00;P-008;33;2
13988;2023-03-06 00:00:00;P-012;75;4
13989;2023-12-03 00:00:00; P-020 ;45;1
13990;2023-09-28 00:00:00;P-002;69;3
13991;2023-04-10 00:00:00;P-010;32;3
13992;01/02/2023;P-019;82;4
13993;2023-12-18 00:00:00;P-009;84;2
13994;2023-05-08 00:00:00;P-008;52;3
13995;2023-12-05 00:00:00;P-001;64;3
13996;2023-02-12 00:00:00;P-006;40;2
13997;19/03/2023;P-012;92;2
13998;2023-11-10 00:00:00; P-019 ;13;3
13999;16/10/2023;P-017;90;2
14000;27/09/2023;P-002;80;1
14001;11/06/2023;P-011;89;3
14002;2023-07-08 00:00:00;P-018;74;2
14003;04/09/2023;P-011;29;3
14004;2023-08-04 00:00:00;P-018;63;3
14005;2023-11-11 00:00:00;P-008;84;4
14006;2023-12-05 00:00:00; P-015 ;26;1
14007;2023-06-17 00:00:00;P-009;96;1
14008;2023-12-05 00:00:00;P-015;59;4
14009;2023-07-12 00:00:00; P-007 ;49;4
14010;2023-10-10 00:00:00;P-020;53;3
14011;2023-12-02 00:00:00;P-013;88;1
14012;2023-01-13 00:00:00; P-013 ;31;4
14013;2023-08-28 00:00:00;P-001;12;2
14014;16/11/2023;P-020;58;3
14015;2023-05-27 00:00:00;P-004;36;1
14016;2023-07-23 00:00:00;P-004;10;3
14017;2023-03-21 00:00:00; P-004 ;6;3
14018;2023-02-12 00:00:00;P-013;7;2
14019;30/03/2023;P-002;31;2
14020;2023-05-28 00:00:00;P-015;91;4
14021;2023-04-05 00:00:00;P-004;72;2
14022;2023-05-31 00:00:00;P-006;3;1
14023;2023-01-02 00:00:00;P-003;47;4
14024;2023-01-22 00:00:00;P-007;85;1
14025;2023-11-09 00:00:00;P-006;1;1
14026;2023-11-24 00:00:00;P-003;45;4
14027;2023-01-07 00:00:00;P-004;54;2
14028;2023-07-25 00:00:00; P-010 ;50;3
14029;2023-04-24 00:00:00;P-009;79;2
14030;2023-09-29 00:00:00;P-006;7;1
14031;24/03/2023; P-020 ;63;1
14032;2023-06-28 00:00:00;P-011;15;4
14033;2023-07-29 00:00:00;P-007;89;1
14034;24/11/2023; P-018 ;67;4
14035;04/05/2023;P-004;30;4
14036;2023-04-23 00:00:00;P-005;78;2
14037;2023-01-12 00:00:00; P-004 ;68;1
14038;2023-05-06 00:00:00;P-004;36;2
14039;2023-02-22 00:00:00;P-013;67;3
14040;2023-11-27 00:00:00;P-016;5;2
14041;2023-10-10 00:00:00;P-014;25;1
14042;2023-05-20 00:00:00;P-011;95;3
14043;07/04/2023;P-002;11;1
14044;2023-01-05 00:00:00; P-014 ;72;3
14045;26/02/2023;P-007;90;1
14046;2023-11-30 00:00:00;P-011;66;2
14047;10/03/2023;P-004;28;1
14048;2023-04-28 00:00:00; P-007 ;60;4
14049;2023-02-28 00:00:00;P-016;10;4
14050;2023-02-02 00:00:00;P-006;50;2
14051;14/11/2023;P-006;39;2
14052;2023-02-19 00:00:00;P-002;37;3
14053;2023-01-19 00:00:00; P-008 ;63;2
14054;02/08/2023;P-007;61;4
14055;16/07/2023;P-014;85;2
14056;2023-02-16 00:00:00;P-009;92;4
14057;2023-06-16 00:00:00; P-015 ;38;2
14058;16/10/2023;P-018;33;4
14059;2023-05-21 00:00:00;P-012;75;3
14060;2023-03-25 00:00:00;P-019;45;1
14061;2023-07-01 00:00:00;P-013;44;1
14062;2023-03-20 00:00:00;P-007;1;4
14063;2023-08-03 00:00:00;P-010;53;2
14064;2023-01-14 00:00:00; P-010 ;47;2
14065;2023-08-03 00:00:00;P-002;33;1
14066;2023-05-08 00:00:00; P-014 ;67;4
14067;2023-11-06 00:00:00;P-013;90;2
14068;05/09/2023;P-006;15;1
14069;2023-01-29 00:00:00;P-009;14;4
14070;2023-10-07 00:00:00;P-013;23;3
14071;2023-12-04 00:00:00;P-009;54;2
14072;15/11/2023; P-013 ;8;2
14073;2023-07-21 00:00:00;P-005;54;4
14074;2023-12-27 00:00:00;P-014;36;1
14075;2023-02-26 00:00:00;P-005;84;4
14076;2023-08-06 00:00:00;P-009;52;1
14077;2023-03-03 00:00:00;P-008;6;4
14078;2023-06-06 00:00:00;P-007;97;3
14079;2023-07-21 00:00:00;P-008;28;2
14080;2023-01-17 00:00:00;P-003;50;1
14081;18/11/2023;P-015;38;3
14082;2023-01-06 00:00:00;P-008;30;4
14083;2023-02-27 00:00:00;P-001;81;1
14084;2023-11-21 00:00:00; P-007 ;73;1
14085;2023-11-14 00:00:00;P-019;92;3
14086;2023-06-18 00:00:00;P-002;54;4
14087;2023-03-23 00:00:00;P-014;71;3
14088;07/08/2023;P-018;46;4
14089;2023-06-26 00:00:00;P-015;28;3
14090;2023-07-23 00:00:00; P-014 ;17;3
14091;2023-03-12 00:00:00;P-019;48;3
14092;2023-09-23 00:00:00;P-019;44;3
14093;08/04/2023;P-017;60;4
14094;2023-12-11 00:00:00;P-019;60;2
14095;18/10/2023;P-016;5;3
14096;27/07/2023;P-020;69;4
14097;02/01/2023;P-019;78;2
14098;2023-05-04 00:00:00; P-001 ;70;1
14099;2023-10-07 00:00:00; P-019 ;7;1
14100;2023-03-15 00:00:00;P-007;53;3
14101;15/06/2023;P-011;17;1
14102;2023-01-22 00:00:00;P-005;59;3
14103;03/06/2023;P-017;9;3
14104;2023-10-22 00:00:00;P-011;95;2
14105;07/08/2023;P-008;22;1
14106;06/06/2023;P-010;45;3
